brand,model,chipset,vram,core_clock,boost_clock,color,length,price
asus,gtx650ti-1gd5,geforce gtx 650 ti,{'total': 1000000000},{'cycles': 928000000},{'cycles': 1442000000},black / red,0.443076923076923,0.0
asus,gtx650ti-dc2o-1gd5,geforce gtx 650 ti,{'total': 1000000000},{'cycles': 954000000},{'cycles': 1442000000},black / red,0.6307692307692307,0.0
asus,gtx650ti-o-1gd5,geforce gtx 650 ti,{'total': 1000000000},{'cycles': 980000000},{'cycles': 1442000000},black / red,0.443076923076923,0.0
asus,gtx650ti-oc-2gd5,geforce gtx 650 ti,{'total': 2000000000},{'cycles': 980000000},{'cycles': 1442000000},black / red,0.483076923076923,0.0
asus,gtx650tib-dc2oc-2gd5 boost,geforce gtx 650 ti boost,{'total': 2000000000},{'cycles': 1020000000},{'cycles': 1442000000},black / red,0.5846153846153846,0.0
asus,gtx660 ti-dc2-2gd5,geforce gtx 660 ti,{'total': 2000000000},{'cycles': 915000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx660 ti-dc2o-2gd5,geforce gtx 660 ti,{'total': 2000000000},{'cycles': 1028000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx660 ti-dc2oc-3gd5,geforce gtx 660 ti,{'total': 3000000000},{'cycles': 1006000000},{'cycles': 1442000000},black / red,0.4338461538461539,0.0
asus,gtx660 ti-dc2og-2gd5,geforce gtx 660 ti,{'total': 2000000000},{'cycles': 1028000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx660 ti-dc2t-2gd5,geforce gtx 660 ti,{'total': 2000000000},{'cycles': 1059000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx660-dc2-2gd5,geforce gtx 660,{'total': 2000000000},{'cycles': 980000000},{'cycles': 1442000000},black / red,0.5846153846153846,0.0
asus,gtx660-dc2o-2gd5,geforce gtx 660,{'total': 2000000000},{'cycles': 1020000000},{'cycles': 1442000000},black / red,0.5846153846153846,0.0
asus,gtx660-dc2t-2gd5,geforce gtx 660,{'total': 2000000000},{'cycles': 1072000000},{'cycles': 1442000000},black / red,0.5846153846153846,0.0
asus,gtx670-dc2-2gd5,geforce gtx 670,{'total': 2000000000},{'cycles': 915000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx670-dc2-4gd5,geforce gtx 670,{'total': 4000000000},{'cycles': 915000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx670-dc2og-2gd5,geforce gtx 670,{'total': 2000000000},{'cycles': 980000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx670-dc2t-2gd5,geforce gtx 670,{'total': 2000000000},{'cycles': 1058000000},{'cycles': 1442000000},black / red,0.6215384615384615,0.0
asus,gtx670-dcmoc-2gd5,geforce gtx 670,{'total': 2000000000},{'cycles': 928000000},{'cycles': 1442000000},black / red,0.3107692307692308,0.0
asus,gtx680-2gd5,geforce gtx 680,{'total': 2000000000},{'cycles': 1006000000},{'cycles': 1442000000},black / green,0.5753846153846154,0.0
asus,gtx680-dc2-2gd5,geforce gtx 680,{'total': 2000000000},{'cycles': 1006000000},{'cycles': 1442000000},black / red,0.7076923076923077,0.0
asus,gtx680-dc2-4gd5,geforce gtx 680,{'total': 4000000000},{'cycles': 1006000000},{'cycles': 1442000000},black / red,0.7076923076923077,0.0
asus,gtx680-dc2o-2gd5,geforce gtx 680,{'total': 2000000000},{'cycles': 1019000000},{'cycles': 1442000000},black / red,0.7076923076923077,0.0
asus,gtx680-dc2t-2gd5,geforce gtx 680,{'total': 2000000000},{'cycles': 1137000000},{'cycles': 1442000000},black / red,0.7076923076923077,0.0
asus,gtx690-4gd5,geforce gtx 690,{'total': 4000000000},{'cycles': 915000000},{'cycles': 1442000000},black / silver,0.6461538461538462,0.0
asus,gtx750-dcsl-2gd5,geforce gtx 750,{'total': 2000000000},{'cycles': 1020000000},{'cycles': 1085000000},black / red,0.4030769230769231,0.0
asus,gtx750-phoc-1gd5,geforce gtx 750,{'total': 1000000000},{'cycles': 1059000000},{'cycles': 1137000000},black,0.3569230769230769,0.0
asus,gtx750-phoc-2gd5,geforce gtx 750,{'total': 2000000000},{'cycles': 1059000000},{'cycles': 1137000000},black,0.3569230769230769,0.0
asus,gtx750ti-oc-2gd5,geforce gtx 750 ti,{'total': 2000000000},{'cycles': 1072000000},{'cycles': 1150000000},black / red,0.4553846153846154,0.0
asus,gtx750ti-ph-2gd5,geforce gtx 750 ti,{'total': 2000000000},{'cycles': 1020000000},{'cycles': 1085000000},black,0.3476923076923077,0.0
asus,gtx760-dc2oc-4gd5,geforce gtx 760,{'total': 4000000000},{'cycles': 1006000000},{'cycles': 1072000000},black / red,0.4584615384615385,0.0
asus,gtx760-dcmoc-2gd5,geforce gtx 760,{'total': 2000000000},{'cycles': 1006000000},{'cycles': 1075000000},black / red,0.3107692307692308,0.0
asus,gtx780-3gd5,geforce gtx 780,{'total': 3000000000},{'cycles': 863000000},{'cycles': 1075000000},black / silver,0.6307692307692307,0.0
asus,gtx780ti-3gd5,geforce gtx 780 ti,{'total': 3000000000},{'cycles': 876000000},{'cycles': 928000000},black / silver,0.6307692307692307,0.0
asus,gtx950-2g,geforce gtx 950 75w,{'total': 2000000000},{'cycles': 1026000000},{'cycles': 1228000000},white / blue,0.4338461538461539,0.0
asus,gtx950-2gd5,geforce gtx 950,{'total': 2000000000},{'cycles': 1026000000},{'cycles': 1228000000},white,0.4338461538461539,0.0
asus,gtx950-m-2gd5,geforce gtx 950,{'total': 2000000000},{'cycles': 1026000000},{'cycles': 1190000000},black / red,0.316923076923077,0.0
asus,gtx950-oc-2gd5,geforce gtx 950,{'total': 2000000000},{'cycles': 1076000000},{'cycles': 1279000000},white / blue,0.4338461538461539,0.0
asus,gtx960-dc2oc-2gd5-black,geforce gtx 960,{'total': 2000000000},{'cycles': 1279000000},{'cycles': 1342000000},black / red,0.68,0.0
asus,gtx960-moc-2gd5,geforce gtx 960,{'total': 2000000000},{'cycles': 1253000000},{'cycles': 1190000000},black / red,0.3107692307692308,0.0
asus,gtx970-dcmoc-4gd5,geforce gtx 970,{'total': 4000000000},{'cycles': 1088000000},{'cycles': 1228000000},black / red,0.3107692307692308,0.0
asus,gtx980-4gd5,geforce gtx 980,{'total': 4000000000},{'cycles': 1127000000},{'cycles': 1216000000},black / silver,0.6123076923076923,0.0
asus,gtx980ti-6gd5,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1076000000},black / silver,0.6553846153846153,0.0
asus,gtxtitan-6gd5,geforce gtx titan,{'total': 6000000000},{'cycles': 836000000},{'cycles': 1076000000},black / silver,0.6092307692307692,0.0
asus,gtxtitanblack-6gd5,geforce gtx titan black,{'total': 6000000000},{'cycles': 889000000},{'cycles': 980000000},black / silver,0.6307692307692307,0.0
asus,gtxtitanx-12gd5,geforce gtx titan x,{'total': 12000000000},{'cycles': 1075000000},{'cycles': 1000000000},black / silver,0.6092307692307692,0.0
asus,gtxtitanz-12gd5,geforce gtx titan z,{'total': 12000000000},{'cycles': 705000000},{'cycles': 876000000},black / silver,0.6184615384615385,0.0
asus,hd6450-sl-2gd3-l,radeon hd 6450,{'total': 2000000000},{'cycles': 650000000},{'cycles': 876000000},black / silver,0.3015384615384615,0.0
asus,hd6570-2gd3-l,radeon hd 6570,{'total': 2000000000},{'cycles': 650000000},{'cycles': 876000000},black / silver,0.3015384615384615,0.0
asus,hd6670-2gd3,radeon hd 6670,{'total': 2000000000},{'cycles': 800000000},{'cycles': 876000000},black / red,0.3015384615384615,0.0
asus,hd7750-1gd5,radeon hd 7750,{'total': 1000000000},{'cycles': 820000000},{'cycles': 876000000},black / red,0.3969230769230769,0.0
asus,hd7750-1gd5-v2,radeon hd 7750,{'total': 1000000000},{'cycles': 820000000},{'cycles': 876000000},black / red,0.3969230769230769,0.0
asus,hd7750-dcsl-1gd5,radeon hd 7750,{'total': 1000000000},{'cycles': 800000000},{'cycles': 876000000},black / red,0.3969230769230769,0.0
asus,hd7750-t-1gd5,radeon hd 7750,{'total': 1000000000},{'cycles': 900000000},{'cycles': 876000000},black / red,0.3969230769230769,0.0
asus,hd7770-1gd5,radeon hd 7770 ghz edition,{'total': 1000000000},{'cycles': 1000000000},{'cycles': 876000000},black / red,0.3723076923076923,0.0
asus,hd7770-2gd5,radeon hd 7770,{'total': 2000000000},{'cycles': 1020000000},{'cycles': 876000000},black / red,0.4338461538461539,0.0
asus,hd7770-dc-1gd5,radeon hd 7770,{'total': 1000000000},{'cycles': 1020000000},{'cycles': 876000000},black / red,0.483076923076923,0.0
asus,hd7770-dc-1gd5-v2,radeon hd 7770,{'total': 1000000000},{'cycles': 1020000000},{'cycles': 876000000},black / red,0.5138461538461538,0.0
asus,hd7770-dct-1gd5,radeon hd 7770 ghz edition,{'total': 1000000000},{'cycles': 1120000000},{'cycles': 876000000},black / red,0.5138461538461538,0.0
asus,hd7790-dc2oc-1gd5,radeon hd 7790,{'total': 1000000000},{'cycles': 1075000000},{'cycles': 876000000},black / red,0.4523076923076923,0.0
asus,hd7790-dc2oc-2gd5,radeon hd 7790,{'total': 2000000000},{'cycles': 1075000000},{'cycles': 876000000},black / red,0.4492307692307692,0.0
asus,hd7850-dc-1gd5,radeon hd 7850,{'total': 1000000000},{'cycles': 860000000},{'cycles': 876000000},black / red,0.5507692307692308,0.0
asus,hd7850-dc2-2gd5,radeon hd 7850,{'total': 2000000000},{'cycles': 870000000},{'cycles': 876000000},black / red,0.5846153846153846,0.0
asus,hd7850-dc2-2gd5-v2,radeon hd 7850,{'total': 2000000000},{'cycles': 860000000},{'cycles': 876000000},black / red,0.5846153846153846,0.0
asus,hd7850-dc2t-2gd5-v2,radeon hd 7850,{'total': 2000000000},{'cycles': 1000000000},{'cycles': 876000000},black / red,0.6307692307692307,0.0
asus,hd7870-dc2-2gd5,radeon hd 7870,{'total': 2000000000},{'cycles': 1010000000},{'cycles': 876000000},black / red,0.6,0.0
asus,hd7870-dc2-2gd5-v2,radeon hd 7870 ghz edition,{'total': 2000000000},{'cycles': 1000000000},{'cycles': 876000000},black / red,0.6030769230769231,0.0
asus,hd7870-dc2tg-2gd5-v2,radeon hd 7870 ghz edition,{'total': 2000000000},{'cycles': 1100000000},{'cycles': 876000000},black / red,0.6030769230769231,0.0
asus,hd7950-3gd5,radeon hd 7950,{'total': 3000000000},{'cycles': 800000000},{'cycles': 876000000},black / red,0.6153846153846154,0.0
asus,hd7950-dc2-3gd5,radeon hd 7950,{'total': 3000000000},{'cycles': 800000000},{'cycles': 876000000},black / red,0.7076923076923077,0.0
asus,hd7950-dc2-3gd5-v2,radeon hd 7950,{'total': 3000000000},{'cycles': 800000000},{'cycles': 876000000},black / red,0.6461538461538462,0.0
asus,hd7950-dc2t-3gd5,radeon hd 7950,{'total': 3000000000},{'cycles': 900000000},{'cycles': 876000000},black / red,0.7076923076923077,0.0
asus,hd7970-3gd5-3di2s,radeon hd 7970,{'total': 3000000000},{'cycles': 925000000},{'cycles': 876000000},black / red,0.6369230769230769,0.0
asus,hd7970-dc2-3gd5,radeon hd 7970,{'total': 3000000000},{'cycles': 925000000},{'cycles': 876000000},black / red,0.6461538461538462,0.0
asus,hd7970-dc2t-3gd5,radeon hd 7970,{'total': 3000000000},{'cycles': 1000000000},{'cycles': 876000000},black / red,0.6461538461538462,0.0
asus,mars ii/2dis/3gd5,geforce gtx 580 x2,{'total': 3000000000},{'cycles': 782000000},{'cycles': 876000000},black / red,0.803076923076923,0.0
asus,matrix,radeon r9 280x,{'total': 3000000000},{'cycles': 1100000000},{'cycles': 1815000000},black / red,0.6615384615384615,0.0
asus,matrix gtx580 p/2dis/1536md5,geforce gtx 580,{'total': 1500000000},{'cycles': 816000000},{'cycles': 1815000000},black / red,0.6861538461538461,0.0
asus,matrix-gtx980-p-4gd5,geforce gtx 980,{'total': 4000000000},{'cycles': 1241000000},{'cycles': 1342000000},black / red,0.7015384615384616,0.0
asus,matrix-gtx980ti-p-6gd5-gaming,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1317000000},{'cycles': 1216000000},black / orange,0.6984615384615385,0.0
asus,matrix-hd7970-p-3gd5,radeon hd 7970 ghz edition,{'total': 3000000000},{'cycles': 1050000000},{'cycles': 1216000000},black / red,0.6461538461538462,0.0
asus,mini-gtx950-2g,geforce gtx 950 75w,{'total': 2000000000},{'cycles': 1026000000},{'cycles': 1228000000},red / black,0.316923076923077,0.0
asus,poseidon,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1620000000},{'cycles': 1733000000},black,0.7046153846153846,0.0
asus,poseidon-gtx980ti-p-6gd5,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1114000000},{'cycles': 1203000000},black / red,0.6707692307692308,0.0
asus,phoenix fan,geforce gtx 1060 6gb,{'total': 6000000000},{'cycles': 1506000000},{'cycles': 1708000000},black / white,0.3503999999999999,0.0
asus,phoenix fan oc,geforce gt 1030,{'total': 2000000000},{'cycles': 1278000000},{'cycles': 1531000000},black / blue,0.3538461538461538,0.0
asus,phoenix oc,geforce gtx 1660,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1830000000},black / white,0.323076923076923,0.0
asus,platinum,geforce gtx 780 ti,{'total': 3000000000},{'cycles': 1006000000},{'cycles': 1072000000},black / red,0.7015384615384616,0.0
asus,poseidon platinum,geforce gtx 980,{'total': 4000000000},{'cycles': 1178000000},{'cycles': 1279000000},black / red,0.6707692307692308,0.0
asus,r5230-sl-1gd3-l,radeon r5 230,{'total': 1000000000},{'cycles': 625000000},{'cycles': 1279000000},black / red,0.3046153846153846,0.0
asus,r5230-sl-2gd3-l,radeon r5 230,{'total': 2000000000},{'cycles': 650000000},{'cycles': 1279000000},black / red,0.3046153846153846,0.0
asus,r7240-2gd3-l,radeon r7 240,{'total': 2000000000},{'cycles': 730000000},{'cycles': 1279000000},black / red,0.2769230769230769,0.0
asus,r7250-1gd5,radeon r7 250,{'total': 1000000000},{'cycles': 1000000000},{'cycles': 1279000000},black / red,0.28,0.0
asus,r7250-2gd5,radeon r7 250,{'total': 2000000000},{'cycles': 725000000},{'cycles': 925000000},black / red,0.3046153846153846,0.0
asus,r7250x-1gd5,radeon r7 250x,{'total': 1000000000},{'cycles': 1000000000},{'cycles': 925000000},black / red,0.3753846153846154,0.0
asus,r7250x-2gd5,radeon r7 250x,{'total': 2000000000},{'cycles': 1020000000},{'cycles': 925000000},black / red,0.4369230769230769,0.0
asus,r7260x-oc-2gd5,radeon r7 260x,{'total': 2000000000},{'cycles': 1075000000},{'cycles': 925000000},black / red,0.4646153846153846,0.0
asus,r7265-dc2-2gd5,radeon r7 265,{'total': 2000000000},{'cycles': 900000000},{'cycles': 925000000},black / red,0.5046153846153846,0.0
asus,r7360-oc-2gd5,radeon r7 360,{'total': 2000000000},{'cycles': 1070000000},{'cycles': 925000000},black / red,0.4646153846153846,0.0
asus,r7360-oc-2gd5-v2,radeon r7 360,{'total': 2000000000},{'cycles': 1070000000},{'cycles': 1090000000},black / red,0.4646153846153846,0.0
asus,r9290-4gd5,radeon r9 290,{'total': 4000000000},{'cycles': 947000000},{'cycles': 1090000000},black / red,0.6369230769230769,0.0
asus,r9290x-4gd5,radeon r9 290x,{'total': 4000000000},{'cycles': 1000000000},{'cycles': 1090000000},black / red,0.6369230769230769,0.0
asus,r9290x-g-4gd5,radeon r9 290x,{'total': 4000000000},{'cycles': 772000000},{'cycles': 1000000000},black / red,0.6369230769230769,0.0
asus,r9295x2-8gd5,radeon r9 295x2,{'total': 8000000000},{'cycles': 1018000000},{'cycles': 1000000000},black / silver,0.7353846153846154,0.0
asus,r9390-dc2-8gd5,radeon r9 390,{'total': 8000000000},{'cycles': 1000000000},{'cycles': 1000000000},black / red,0.6707692307692308,0.0
asus,r9390x-dc2-8gd5,radeon r9 390x,{'total': 8000000000},{'cycles': 1050000000},{'cycles': 1000000000},black / red,0.6707692307692308,0.0
asus,r9furyx-4g,radeon r9 fury x,{'total': 4000000000},{'cycles': 1050000000},{'cycles': 1000000000},black / red,0.3876923076923076,0.0
asus,r9nano-4g-white,radeon r9 nano,{'total': 4000000000},{'cycles': 1000000000},{'cycles': 1000000000},white,0.2584615384615384,0.0
asus,r9nano-4gb,radeon r9 nano,{'total': 4000000000},{'cycles': 1000000000},{'cycles': 1000000000},black / red,0.2553846153846154,0.0
asus,radeonvii-16g,radeon vii,{'total': 16000000000},{'cycles': 1400000000},{'cycles': 1750000000},silver,0.6092307692307692,0.0
asus,rog ares ii,radeon hd 7990,{'total': 6000000000},{'cycles': 1050000000},{'cycles': 1750000000},black / red,0.7076923076923077,0.0
asus,rog strix,geforce gtx 1060 6gb,{'total': 6000000000},{'cycles': 1506000000},{'cycles': 1708000000},black,0.7046153846153846,0.0
asus,rog strix top,radeon rx 580,{'total': 8000000000},{'cycles': 1257000000},{'cycles': 1431000000},black,0.7046153846153846,0.0
asus,rog strix-gtx1070-o8g-gaming,geforce gtx 1070,{'total': 8000000000},{'cycles': 1632000000},{'cycles': 1860000000},black,0.7046153846153846,0.0
asus,rog-strix-gtx1080-o8g-11gbps,geforce gtx 1080,{'total': 8000000000},{'cycles': 1721000000},{'cycles': 1860000000},black,0.7046153846153846,0.0
asus,rog-strix-rx560-o4g-evo-gaming,radeon rx 560 - 896,{'total': 4000000000},{'cycles': 1149000000},{'cycles': 1197000000},black,0.3846153846153846,0.0
asus,rx550-2g,radeon rx 550 - 512,{'total': 2000000000},{'cycles': 1100000000},{'cycles': 1183000000},black / red,0.3476923076923077,0.0
asus,rx550-4g,radeon rx 550 - 512,{'total': 4000000000},{'cycles': 1100000000},{'cycles': 1183000000},black / red,0.3476923076923077,0.0
asus,rx560-4g,radeon rx 560 - 1024,{'total': 4000000000},{'cycles': 1175000000},{'cycles': 1183000000},black / red,0.4646153846153846,0.0
asus,rx560-o4g-evo,radeon rx 560 - 896,{'total': 4000000000},{'cycles': 1149000000},{'cycles': 1197000000},black / red,0.4646153846153846,0.0
asus,rx5700-8g,radeon rx 5700,{'total': 8000000000},{'cycles': 1465000000},{'cycles': 1725000000},silver,0.6184615384615385,0.0
asus,rx5700xt-8g,radeon rx 5700 xt,{'total': 8000000000},{'cycles': 1605000000},{'cycles': 1905000000},silver,0.6184615384615385,0.0
asus,striker-gtx760-p-4gd,geforce gtx 760,{'total': 4000000000},{'cycles': 1085000000},{'cycles': 1150000000},black / red,0.6707692307692308,0.0
asus,striker-gtx760-p-4gd5,geforce gtx 760,{'total': 4000000000},{'cycles': 1085000000},{'cycles': 1150000000},black / red,0.6707692307692308,0.0
asus,strix,geforce gtx 750 ti,{'total': 2000000000},{'cycles': 1124000000},{'cycles': 1202000000},black / red,0.3907692307692307,0.0
asus,strix ac origins,geforce gtx 1080 ti,{'total': 11000000000},{'cycles': 1594000000},{'cycles': 1708000000},brown,0.7046153846153846,0.0
asus,strix black ops 4 edition,geforce rtx 2080 ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1665000000},black,0.7252307692307692,0.0
asus,strix gaming,geforce gtx 1660 super,{'total': 6000000000},{'cycles': 1530000000},{'cycles': 1815000000},black / silver,0.5353846153846153,0.0
asus,strix gaming advanced,geforce rtx 2080 super,{'total': 8000000000},{'cycles': 1650000000},{'cycles': 1860000000},black,0.7098461538461538,0.0
asus,strix gaming advanced oc,geforce gtx 1650,{'total': 4000000000},{'cycles': 1485000000},{'cycles': 1710000000},black,0.5323076923076923,0.0
asus,strix gaming oc,geforce rtx 2080 ti,{'total': 11000000000},{'cycles': 1350000000},{'cycles': 1770000000},white,0.7261538461538461,0.0
asus,strix oc,radeon rx 460,{'total': 4000000000},{'cycles': 1090000000},{'cycles': 1256000000},black,0.3846153846153846,0.0
asus,strix-gtx750ti-dc2oc-4gd5,geforce gtx 750 ti,{'total': 4000000000},{'cycles': 1124000000},{'cycles': 1202000000},black / red,0.3907692307692307,0.0
asus,strix-gtx950-dc2oc-2gd5-gaming,geforce gtx 950,{'total': 2000000000},{'cycles': 1165000000},{'cycles': 1355000000},black / red,0.4676923076923077,0.0
asus,strix-gtx960-dc2oc-2gd5,geforce gtx 960,{'total': 2000000000},{'cycles': 1228000000},{'cycles': 1291000000},black,0.4492307692307692,0.0
asus,strix-gtx960-dc2oc-4gd5,geforce gtx 960,{'total': 4000000000},{'cycles': 1253000000},{'cycles': 1317000000},black / red,0.4523076923076923,0.0
asus,strix-gtx960-dcoc-4gd5,geforce gtx 960,{'total': 2000000000},{'cycles': 1228000000},{'cycles': 1317000000},black / red,0.4523076923076923,0.0
asus,strix-gtx970-dc2-4gd5,geforce gtx 970,{'total': 4000000000},{'cycles': 1051000000},{'cycles': 1178000000},black / red,0.6492307692307693,0.0
asus,strix-gtx980-dc2-4gd5,geforce gtx 980,{'total': 4000000000},{'cycles': 1126000000},{'cycles': 1216000000},black / red,0.676923076923077,0.0
asus,strix-gtx980ti-dc3-6gd5-gaming,geforce gtx 980 ti,{'total': 6000000000},{'cycles': 1000000000},{'cycles': 1075000000},black / red,0.7261538461538461,0.0
asus,strix-r7370-dc2oc-2gd5-gaming,radeon r7 370,{'total': 2000000000},{'cycles': 1050000000},{'cycles': 1075000000},black / red,0.4892307692307692,0.0
