brand,model,style,switches,backlight,tenkeyless,connection,color,price
qisan,ccdy003coot6,mini,cherry mx brown,white,True,wired,silver,0.0
qisan,ccdy003coot7,mini,cherry mx blue,blue,True,wired,silver,0.0
qisan,magicforce,mini,gateron brown,white,True,wired,black,0.0
qumax,gemini n2am,slim,gateron brown,white,False,wired,silver,0.0
qumax,gemini u26,slim,gateron brown,white,False,wireless,black,0.0
qumax,gemini-p29mt,mini,gateron brown,white,False,wireless,black,0.0
qumax,scorpius n1t,slim,gateron brown,white,False,wired,silver / black,0.0
qumax,scorpius u2,slim,gateron brown,white,False,wired,black,0.0
qumax,scorpius v6,mini,gateron brown,white,False,wired,black,0.0
qumax,xarmor u9plus,gaming,cherry mx blue,white,False,wired,black,0.0
qwazar,red shift,gaming,cherry mx red,red,False,wired,black,0.0
rca,tph510,standard,cherry mx red,red,False,wired,black,0.0
riotoro,ghostwriter black prism,standard,cherry mx black,rgb,False,wired,black / red,0.0
riotoro,ghostwriter classic,gaming,cherry mx black,multicolor,False,wired,black / red,0.0
rk royal kludge,rk71,gaming,rk brown,rgb,True,bluetooth wireless,black,0.0
roccat,arvo,gaming,rk brown,rgb,False,wired,black,0.0
roccat,horde,gaming,rk brown,blue,False,wired,black,0.0
roccat,horde aimo,gaming,rk brown,rgb,False,wired,white / black,0.0
roccat,isku,gaming,rk brown,rgb,False,wired,black,0.0
roccat,isku fx,gaming,rk brown,multicolor,False,wired,white,0.0
roccat,ryos mk fx,gaming,cherry mx brown,rgb,False,wired,black,0.0
roccat,ryos mk,gaming,cherry mx black,blue,False,wired,black,0.0
roccat,ryos mk fx rgb,gaming,cherry mx brown,rgb,False,wired,black,0.0
roccat,ryos mk glow,gaming,cherry mx black,blue,False,wired,black,0.0
roccat,ryos mk pro,gaming,cherry mx blue,blue,False,wired,black,0.0
roccat,ryos tkl pro,gaming,cherry mx blue,blue,True,wired,black,0.0
roccat,sova,gaming,cherry mx blue,blue,True,wired,black,0.0
roccat,sova mk,gaming,ttc brown,blue,True,wired,black,0.0
roccat,skeltr,gaming,ttc brown,rgb,False,wired,gray,0.0
roccat,suora,gaming,ttc brown,blue,False,wired,black,0.0
roccat,suora fx,gaming,cherry mx brown,rgb,False,wired,black,0.0
roccat,vulcan 120 aimo,gaming,roccat titan brown,rgb,False,wired,black,0.0
roccat,vulcan 100 aimo,gaming,roccat titan brown,rgb,False,wired,black,0.0
roccat,vulcan 121 aimo rgb,gaming,roccat titan red,rgb,False,wired,black,0.0
roccat,vulcan 122 aimo,gaming,roccat titan brown,rgb,False,wired,silver,0.0
roccat,vulcan 80,gaming,roccat titan brown,blue,False,wired,black,0.0
raptor gaming,lk1,gaming,roccat titan brown,blue,False,wired,black / red,0.0
razer,anansi,gaming,roccat titan brown,blue,False,wired,black,0.0
razer,arctosa,standard,roccat titan brown,blue,False,wired,black,0.0
razer,battlefield 4 blackwidow ultimate,gaming,cherry mx blue,orange,False,wired,black,0.0
razer,blackwidow 2013,gaming,cherry mx blue,orange,False,wired,black,0.0
razer,blackwidow 2019,gaming,razer green,rgb,False,wired,black,0.0
razer,blackwidow chroma,gaming,razer green,rgb,False,wired,black,0.0
razer,blackwidow chroma call of duty: black ops iii edition,gaming,razer green,rgb,False,wired,black,0.0
razer,blackwidow chroma v2,gaming,razer green,rgb,False,wired,black,0.0
razer,blackwidow elite,gaming,razer green,rgb,False,wired,black,0.0
razer,blackwidow expert mac edition,gaming,cherry mx blue,rgb,False,wired,black,0.0
razer,blackwidow lite,gaming,razer orange,white,True,wired,black,0.0
razer,blackwidow tournament edition chroma,gaming,razer green,rgb,True,wired,black,0.0
razer,blackwidow tournament edition chroma v2,gaming,razer green,rgb,True,wired,black,0.0
razer,blackwidow ultimate,gaming,cherry mx blue,blue,False,wired,black,0.0
razer,blackwidow ultimate 2013 mac,gaming,cherry mx blue,green,False,wired,black,0.0
razer,blackwidow ultimate 2016,standard,razer green,green,False,wired,black,0.0
razer,blackwidow ultimate battlefield 3 edition,gaming,cherry mx blue,orange,False,wired,black,0.0
razer,blackwidow ultimate mass effect 3 edition,gaming,cherry mx blue,red,False,wired,black,0.0
razer,blackwidow ultimate stealth,gaming,razer orange,green,False,wired,black,0.0
razer,blackwidow v3 pro,gaming,razer yellow,rgb,False,wireless,black,0.0
razer,blackwidow x chroma mercury edition,gaming,razer green,rgb,False,wired,silver / white,0.0
razer,blackwidow x tournament edition chroma,gaming,razer green,rgb,True,wired,black,0.0
razer,blackwidow x ultimate,gaming,razer green,green,False,wired,black,0.0
razer,blackwindow ultimate mac edition,gaming,cherry mx blue,blue,False,wired,black,0.0
razer,blackwidow,gaming,cherry mx blue,blue,False,wired,black,0.0
razer,blackwidow 2014,gaming,razer green,blue,False,wired,black,0.0
razer,blackwidow 2014 stealth edition,gaming,razer orange,blue,False,wired,black,0.0
razer,blackwidow tournament edition,gaming,razer green,blue,True,wired,black,0.0
razer,blackwidow tournament edition stealth,gaming,razer orange,white,True,wired,black,0.0
razer,blackwidow ultimate 2013,gaming,cherry mx blue,green,False,wired,black,0.0
razer,blackwidow ultimate 2014,gaming,razer green,green,False,wired,black,0.0
razer,blackwidow ultimate 2014 stealth edition,gaming,razer orange,green,False,wired,black,0.0
razer,blackwidow ultimate dragon age ii edition,gaming,cherry mx blue,red,False,wired,black,0.0
razer,blackwidow x chroma,gaming,razer green,rgb,False,wired,black,0.0
razer,chroma blackwidow professional,gaming,razer green,rgb,False,wired,black,0.0
razer,cynosa chroma,gaming,razer green,rgb,False,wired,black,0.0
razer,deathstalker,gaming,razer green,green,False,wired,black,0.0
razer,deathstalker chroma,gaming,razer green,rgb,False,wired,black,0.0
razer,deathstalker ultimate,gaming,razer green,rgb,False,wired,black,0.0
razer,deathstalker essential,gaming,razer green,rgb,False,wired,black,0.0
razer,deathstalker expert,gaming,razer green,green,False,wired,black,0.0
razer,huntsman,gaming,razer purple,rgb,False,wired,black,0.0
razer,huntsman elite,gaming,razer red optical linear,rgb,False,wired,black,0.0
razer,huntsman mini,mini,razer red optical linear,rgb,True,wired,white,0.0
razer,huntsman tournament edition,gaming,razer red optical linear,rgb,True,wired,black,0.0
razer,lycosa,gaming,razer red optical linear,blue,False,wired,black,0.0
razer,lycosa mirror,gaming,razer red optical linear,blue,False,wired,black,0.0
razer,marauder starcraft ii,gaming,razer red optical linear,blue,False,wired,black,0.0
razer,marauder starcraft ii heart of the swarm,gaming,razer red optical linear,blue,False,wired,black,0.0
razer,nostromo,gaming,razer red optical linear,blue,True,wired,black,0.0
razer,orbweaver chroma elite rgb gaming keypad,gaming,razer green,rgb,False,wired,black,0.0
razer,orbweaver elite mechanical gaming keypad,gaming,cherry mx blue,green,False,wired,black,0.0
razer,ornata,gaming,cherry mx blue,green,False,wired,black,0.0
razer,ornata chroma,gaming,cherry mx blue,rgb,False,wired,black,0.0
razer,tartarus v2,ergonomic,cherry mx blue,rgb,True,wired,black,0.0
razer,tron,gaming,cherry mx blue,blue,False,wired,black,0.0
razer,turret for xbox one,gaming,razer green,rgb,True,wireless,black,0.0
razer,tartarus,gaming,razer green,green,True,wired,black,0.0
razer,tartarus chroma expert,gaming,razer green,rgb,False,wired,black,0.0
razer,tartarus pro,ergonomic,razer red optical linear,rgb,True,wired,white / gray,0.0
razer,turret lapboard,slim,razer red optical linear,rgb,True,wireless,black / green,0.0
redragon,asura k501,gaming,razer red optical linear,multicolor,False,wired,black / red,0.0
redragon,devaraias k556 rgb,gaming,outemu brown,rgb,False,wired,black,0.0
redragon,k512 shiva rgb,gaming,outemu brown,rgb,False,wired,black,0.0
redragon,k550 rgb yama,gaming,outemu purple,rgb,False,wired,black,0.0
redragon,k550-w rgb yama,gaming,outemu purple,rgb,False,wired,white,0.0
redragon,k551,gaming,outemu blue,red,False,wired,black / red,0.0
redragon,k551-n,standard,outemu blue,red,False,wired,black,0.0
redragon,k551-r,gaming,outemu blue,rgb,False,wired,black,0.0
redragon,k551-rgb,gaming,outemu blue,rgb,False,wired,black,0.0
redragon,k551-rgb vara,standard,outemu blue,rgb,False,wired,black,0.0
redragon,k552,gaming,outemu blue,red,True,wired,black,0.0
redragon,k552-n,standard,outemu blue,red,True,wired,black,0.0
redragon,k552-r kumara,gaming,outemu blue,rgb,True,wired,black,0.0
redragon,k552-rgb,gaming,outemu blue,rgb,True,wired,black,0.0
redragon,k555 indrah rgb,gaming,outemu blue,rgb,False,wired,black,0.0
redragon,k555-rgb,gaming,outemu blue,rgb,False,wired,black,0.0
redragon,k561 visnu,gaming,outemu blue,rgb,True,wired,black,0.0
redragon,k580 vata,gaming,outemu blue,rgb,False,wired,black,0.0
redragon,k582 surara,gaming,outemu red,rgb,False,wired,black,0.0
redragon,k582-ba,standard,outemu red,rgb,False,wired,black,0.0
redragon,k585 diti,gaming,outemu blue,rgb,False,wired,black,0.0
redragon,karura k502,gaming,outemu blue,rgb,False,wired,black,0.0
redragon,s101,gaming,outemu blue,rgb,False,wired,black / red,0.0
redragon,s102,gaming,outemu blue,multicolor,False,wired,black / red,0.0
redragon,s113,gaming,outemu brown,rgb,True,wired,black,0.0
redragon,varuna k559,gaming,outemu blue,rgb,False,wired,black,0.0
rii,mini i8,mini,outemu blue,rgb,True,wireless,black / white,0.0
rii,rk100,standard,outemu blue,multicolor,False,wired,black / white,0.0
rosewill,apollo rk-9100xb,gaming,cherry mx blue,blue,False,wired,black,0.0
rosewill,apollo rk-9100xbbl,gaming,cherry mx black,blue,False,wired,black,0.0
rosewill,apollo rk-9100xbbr,gaming,cherry mx brown,blue,False,wired,black,0.0
rosewill,apollo rk-9100xbre,gaming,cherry mx red,blue,False,wired,black,0.0
rosewill,apollo rk-9100xr,gaming,cherry mx blue,red,False,wired,black,0.0
rosewill,apollo rk-9100xrbl,gaming,cherry mx black,red,False,wired,black,0.0
rosewill,apollo rk-9100xrbr,gaming,cherry mx brown,red,False,wired,black,0.0
rosewill,apollo rk-9100xrre,gaming,cherry mx red,red,False,wired,black,0.0
rosewill,bk-500a,slim,cherry mx red,red,True,bluetooth wireless,black,0.0
rosewill,k10 s,slim,cherry mx red,red,False,bluetooth wireless,silver / white,0.0
rosewill,line rk-500,standard,cherry mx red,red,False,wired,black,0.0
rosewill,micro rk-9000 bl,mini,cherry mx blue,red,True,wired,black,0.0
rosewill,micro rk-9000 br,mini,cherry mx brown,red,True,wired,black / silver,0.0
rosewill,neon k42,gaming,cherry mx brown,rgb,False,wired,black,0.0
rosewill,neon k51b,gaming,cherry mx brown,rgb,False,wired,black,0.0
rosewill,neon k51w,gaming,cherry mx brown,rgb,False,wired,white,0.0
rosewill,neon k52,gaming,cherry mx brown,rgb,False,wired,black,0.0
rosewill,neon k54,gaming,cherry mx brown,rgb,False,wired,black,0.0
rosewill,neon k75 rgb br,gaming,kailh brown,rgb,False,wired,black,0.0
rosewill,neon k75 v2,gaming,kailh blue,rgb,False,wired,black,0.0
rosewill,neon k75 v2 br,gaming,kailh brown,rgb,False,wired,black,0.0
rosewill,neon k85 rgb br,gaming,kailh brown,rgb,False,wired,black,0.0
rosewill,neon k90 rgb,gaming,kailh blue,rgb,False,wired,black,0.0
rosewill,neon k90 rgb br,gaming,kailh brown,rgb,False,wired,black,0.0
rosewill,rbk-100,slim,kailh brown,blue,False,wired,black,0.0
rosewill,rgb80,gaming,kailh blue,multicolor,True,wired,black,0.0
rosewill,rgb80 br,gaming,kailh brown,multicolor,True,wired,black,0.0
rosewill,rikb-11001,slim,kailh brown,multicolor,False,wired,black,0.0
rosewill,rikb-11002,slim,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-100,standard,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-101,standard,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-200,standard,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-201,standard,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-700m,standard,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-7300,standard,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-7310,standard,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-800g,gaming,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-8100,gaming,kailh brown,multicolor,False,wired,black,0.0
rosewill,rk-8200,gaming,kailh brown,blue,False,wired,black,0.0
rosewill,rk-8300,gaming,kailh brown,blue,False,wired,black,0.0
rosewill,rk-9000,standard,cherry mx blue,blue,False,wired,black,0.0
rosewill,rk-9000bl,standard,cherry mx black,blue,False,wired,black,0.0
rosewill,rk-9000br,standard,cherry mx brown,blue,False,wired,black,0.0
rosewill,rk-9000bri,standard,cherry mx brown,blue,False,wired,white / black,0.0
rosewill,rk-9000i,standard,cherry mx blue,blue,False,wired,white / black,0.0
rosewill,rk-9000re,standard,cherry mx red,blue,False,wired,black,0.0
rosewill,rk-9000v2,standard,cherry mx blue,blue,False,wired,black,0.0
rosewill,rk-9000v2 bl,standard,cherry mx black,blue,False,wired,black,0.0
rosewill,rk-9000v2 br,standard,cherry mx brown,blue,False,wired,black,0.0
rosewill,rk-9000v2 re,standard,cherry mx red,blue,False,wired,black,0.0
rosewill,rk-9100,slim,cherry mx blue,blue,False,wired,black,0.0
rosewill,rk-9100br,slim,cherry mx brown,blue,False,wired,black,0.0
rosewill,rk-9200bl,slim,cherry mx black,multicolor,False,wired,black,0.0
rosewill,rk-9200br,slim,cherry mx brown,multicolor,False,wired,black,0.0
rosewill,rk-9200bu,slim,cherry mx blue,multicolor,False,wired,black,0.0
rosewill,rk-9200re,slim,cherry mx red,multicolor,False,wired,black,0.0
rosewill,rk-9300_br,gaming,cherry mx brown,blue,False,wired,black,0.0
rosewill,rk-v1tp,standard,cherry mx brown,blue,False,wireless,black,0.0
rosewill,rk500,standard,cherry mx brown,blue,False,wired,black / silver,0.0
rosewill,rkm-1000,slim,cherry mx brown,blue,False,wireless,black,0.0
rosewill,rkm-1000rf,slim,cherry mx brown,blue,False,wireless,black,0.0
rosewill,rkm-1600rf,slim,cherry mx brown,blue,False,wireless,black,0.0
rosewill,rkm-800rf,slim,cherry mx brown,blue,False,wired,black,0.0
rosewill,striker rk-6000,standard,alps blue,blue,False,wired,black,0.0
rottay,th-419b,gaming,outemu brown,multicolor,False,wired,black,0.0
sharkoon,skiller,gaming,outemu brown,multicolor,False,wired,black,0.0
sharkoon,skiller pro plus,gaming,outemu brown,multicolor,False,wired,black,0.0
siig,jk-bt0112-s1,mini,outemu brown,multicolor,True,bluetooth wireless,black,0.0
siig,jk-us0012-s1,standard,outemu brown,multicolor,False,wired,black,0.0
siig,jk-us0112-s1,slim,alps clicky simplified white,multicolor,False,wired,black,0.0
siig,jk-us0212-s1,standard,alps clicky simplified white,multicolor,False,wired,black,0.0
siig,jk-us0312-s1,mini,alps clicky simplified white,multicolor,False,wired,black,0.0
siig,jk-us0412-s1,slim,alps clicky simplified white,multicolor,False,wired,black,0.0
siig,jk-us0512-s1,mini,alps clicky simplified white,multicolor,False,wired,black,0.0
siig,jk-us0m12-s1,standard,alps clicky simplified white,multicolor,False,wired,silver / black,0.0
siig,jk-us0n12-s1,mini,alps clicky simplified white,multicolor,True,wired,black,0.0
siig,jk-wr0212-s1,standard,alps clicky simplified white,multicolor,False,wireless,black / gray,0.0
siig,jk-wr0312-s1,mini,alps clicky simplified white,multicolor,True,wireless,black,0.0
siig,jk-wr0412-s1,mini,alps clicky simplified white,multicolor,False,wireless,black,0.0
siig,jk-wr0512-s1,mini,alps clicky simplified white,multicolor,False,wireless,black,0.0
siig,jk-wr0612-s1,mini,alps clicky simplified white,multicolor,True,wireless,black,0.0
siig,jk-wr0712-s1,standard,alps clicky simplified white,multicolor,True,wireless,black,0.0
siig,jk-wr0812-s1,slim,alps clicky simplified white,multicolor,False,wireless,black,0.0
siig,jk-wr0h12-s1,slim,alps clicky simplified white,multicolor,True,wireless,black,0.0
siig,jk-wr0j12-s1,gaming,alps clicky simplified white,multicolor,False,wireless,black,0.0
siig,jk-wr0s12-s1,slim,alps clicky simplified white,multicolor,True,wireless,black,0.0
siig,jk-wr0t12-s1,standard,alps clicky simplified white,multicolor,False,wireless,black,0.0
siig,usb compact low profile multimedia keyboard,slim,alps clicky simplified white,multicolor,False,wired,black,0.0
siig,usb compact multimedia keyboard,standard,alps clicky simplified white,multicolor,False,wired,black,0.0
siig,usb slim ergonomic multimedia keyboard,standard,alps clicky simplified white,multicolor,False,wired,black,0.0
smk-link,blu-link,slim,alps clicky simplified white,multicolor,True,bluetooth wireless,black / silver,0.0
smk-link,gym1100ckna,mini,alps clicky simplified white,multicolor,True,wireless,black,0.0
smk-link,vp3800,standard,alps clicky simplified white,multicolor,False,wired,black,0.0
smk-link,vp3810,standard,alps clicky simplified white,multicolor,False,wired,black,0.0
smk-link,vp3827,ergonomic,alps clicky simplified white,multicolor,False,wired,black,0.0
smk-link,vp6220 wireless bluetooth keyboard,slim,alps clicky simplified white,multicolor,False,bluetooth wireless,black,0.0
smk-link,vp6366 keyboard,mini,alps clicky simplified white,multicolor,True,wireless,silver,0.0
smk-link,vp6620,slim,alps clicky simplified white,multicolor,False,wireless,silver / black,0.0
smk-link,vp6630,slim,alps clicky simplified white,multicolor,True,bluetooth wireless,black,0.0
smk-link,versapoint,standard,alps clicky simplified white,multicolor,True,wireless,black,0.0
saitek,cyborg v5,gaming,alps clicky simplified white,red,False,wired,black,0.0
saitek,ecb43001n002/04/1,slim,alps clicky simplified white,white,False,wireless,black,0.0
saitek,ecb43002n002/06/1,slim,alps clicky simplified white,white,False,wired,black,0.0
saitek,eclipse ii,gaming,alps clicky simplified white,multicolor,False,wired,black,0.0
saitek,eclipse iii,standard,alps clicky simplified white,multicolor,False,wired,black,0.0
saitek,v5,gaming,alps clicky simplified white,red,False,wired,black,0.0
samsung,vg-kbd1000 keyboard,slim,alps clicky simplified white,red,False,bluetooth wireless,black,0.0
