brand,model,fan_rpm,decibels,color,radiator_size,price
Cooler Master,DI5-8E5PA-0L-GP,"{'min': None, 'max': None, 'default': 2800}","{'min': None, 'max': None, 'default': 22.0}",,,"['USD', '0.00']"
Cooler Master,DI5-9HDSC-A1-GP,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 23.8}",,,"['USD', '0.00']"
Cooler Master,DK9-7E52A-0L-GP,"{'min': None, 'max': None, 'default': 3200}","{'min': None, 'max': None, 'default': 25.17}",,,"['USD', '19.98']"
Cooler Master,DK9-7G52A-0L-GP,"{'min': None, 'max': None, 'default': 4500}","{'min': None, 'max': None, 'default': 35.0}",,,"['USD', '19.98']"
Cooler Master,DP6-9EDSA-0L-GP,"{'min': None, 'max': None, 'default': 2600}","{'min': None, 'max': None, 'default': 24.5}",,,"['USD', '17.98']"
Cooler Master,Eisberg 120L Prestige,"{'min': None, 'max': None, 'default': 1600}","{'min': None, 'max': None, 'default': 20.5}",,120.0,"['USD', '0.00']"
Cooler Master,Eisberg 240L Prestige,"{'min': None, 'max': None, 'default': 1600}","{'min': None, 'max': None, 'default': 20.5}",,240.0,"['USD', '0.00']"
Cooler Master,Gemin II S524,"{'min': 800, 'max': 1800, 'default': None}","{'min': 15.1, 'max': 31.6, 'default': None}",,,"['USD', '0.00']"
Cooler Master,GeminII M4,"{'min': 500, 'max': 1600, 'default': None}","{'min': 8.0, 'max': 30.0, 'default': None}",,,"['USD', '88.99']"
Cooler Master,GeminII M5 LED,"{'min': 500, 'max': 1600, 'default': None}","{'min': None, 'max': None, 'default': 31.0}",Black / Silver,,"['USD', '0.00']"
Cooler Master,GeminII S,"{'min': 1000, 'max': 2000, 'default': None}","{'min': 17.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,GeminII S524,"{'min': 800, 'max': 1800, 'default': None}","{'min': 15.1, 'max': 31.6, 'default': None}",,,"['USD', '0.00']"
Cooler Master,GeminII S524 Ver 2,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 22.0}",,,"['USD', '0.00']"
Cooler Master,Glacer 240L,"{'min': None, 'max': None, 'default': 2400}","{'min': 19.0, 'max': 40.33, 'default': None}",,240.0,"['USD', '0.00']"
Cooler Master,Glacer 240L Ver. 2,"{'min': None, 'max': None, 'default': 2400}","{'min': 19.0, 'max': 40.33, 'default': None}",,240.0,"['USD', '0.00']"
Cooler Master,Hyper 103,"{'min': 800, 'max': 2200, 'default': None}","{'min': 17.0, 'max': 30.0, 'default': None}",,,"['USD', '59.82']"
Cooler Master,Hyper 212 Black Edition,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.5, 'max': 26.0, 'default': None}",Black,,"['USD', '34.99']"
Cooler Master,Hyper 212 EVO,"{'min': 600, 'max': 2000, 'default': None}","{'min': 9.0, 'max': 36.0, 'default': None}",,,"['USD', '30.99']"
Cooler Master,Hyper 212 LED,"{'min': 600, 'max': 1600, 'default': None}","{'min': 9.0, 'max': 31.0, 'default': None}",,,"['USD', '24.99']"
Cooler Master,Hyper 212 LED Turbo (Black),"{'min': 600, 'max': 1600, 'default': None}","{'min': 9.0, 'max': 31.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Hyper 212 LED Turbo (Red),"{'min': 300, 'max': 1600, 'default': None}","{'min': 9.0, 'max': 31.0, 'default': None}",,,"['USD', '71.00']"
Cooler Master,Hyper 212 LED Turbo White Edition,"{'min': 600, 'max': 1600, 'default': None}","{'min': 9.0, 'max': 31.0, 'default': None}",White,,"['USD', '0.00']"
Cooler Master,Hyper 212 Plus,"{'min': 600, 'max': 2000, 'default': None}","{'min': 13.0, 'max': 32.0, 'default': None}",,,"['USD', '67.98']"
Cooler Master,Hyper 212 RGB Black Edition,"{'min': 650, 'max': 2000, 'default': None}","{'min': 8.0, 'max': 30.0, 'default': None}",Black,,"['USD', '36.99']"
Cooler Master,Hyper 212 RGB Phantom Gaming Edition,"{'min': 650, 'max': 2000, 'default': None}","{'min': 8.0, 'max': 30.0, 'default': None}",Black,,"['USD', '0.00']"
Cooler Master,Hyper 212X,"{'min': 600, 'max': 2000, 'default': None}","{'min': 9.0, 'max': 36.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Hyper 212X Dual Fan,"{'min': None, 'max': None, 'default': 2000}","{'min': 9.0, 'max': 36.0, 'default': None}",,,"['USD', '44.99']"
Cooler Master,Hyper 412 Slim,"{'min': 500, 'max': 1600, 'default': None}","{'min': 8.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Hyper 412S,"{'min': 900, 'max': 1300, 'default': None}","{'min': 16.1, 'max': 22.5, 'default': None}",,,"['USD', '69.72']"
Cooler Master,Hyper 612,"{'min': 600, 'max': 2000, 'default': None}","{'min': 9.0, 'max': 36.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Hyper 612 PWM,"{'min': 600, 'max': 2000, 'default': None}","{'min': 9.0, 'max': 36.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Hyper 612 Ver.2,"{'min': 800, 'max': 1300, 'default': None}","{'min': 11.0, 'max': 20.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Hyper D92,"{'min': 800, 'max': 2800, 'default': None}","{'min': 18.0, 'max': 33.0, 'default': None}",,,"['USD', '44.99']"
Cooler Master,Hyper H410R,"{'min': 600, 'max': 2000, 'default': None}","{'min': None, 'max': None, 'default': 29.4}",Black / Red,,"['USD', '0.00']"
Cooler Master,Hyper H411R,"{'min': 600, 'max': 2000, 'default': None}","{'min': None, 'max': None, 'default': 29.4}",Black / Silver,,"['USD', '0.00']"
Cooler Master,Hyper H412R,"{'min': 600, 'max': 2000, 'default': None}","{'min': None, 'max': None, 'default': 29.4}",Black,,"['USD', '42.18']"
Cooler Master,Hyper N520,,"{'min': None, 'max': None, 'default': 19.0}",,,"['USD', '0.00']"
Cooler Master,Hyper T2,"{'min': None, 'max': None, 'default': 2800}","{'min': 17.0, 'max': 35.0, 'default': None}",,,"['USD', '19.99']"
Cooler Master,Hyper T4,"{'min': None, 'max': None, 'default': 1800}","{'min': 15.1, 'max': 31.6, 'default': None}",,,"['USD', '47.74']"
Cooler Master,Hyper TX3,"{'min': 800, 'max': 2800, 'default': None}","{'min': 17.0, 'max': 35.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Hyper TX3 Evo,"{'min': 800, 'max': 2200, 'default': None}",,,,"['USD', '48.50']"
Cooler Master,I71C RGB,"{'min': None, 'max': None, 'default': 1800}","{'min': None, 'max': None, 'default': 28.0}",Silver / Black,,"['USD', '0.00']"
Cooler Master,MA410P TUF Gaming Edition,"{'min': 650, 'max': 2000, 'default': None}",,Yellow / Black,,"['USD', '0.00']"
Cooler Master,MA621P TR4,"{'min': 600, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 31.0}",Black / Silver,,"['USD', '143.09']"
Cooler Master,MASTERAIR MA620M,"{'min': 650, 'max': 2000, 'default': None}","{'min': 8.0, 'max': 30.0, 'default': None}",Black,,"['USD', '85.99']"
Cooler Master,MASTERLIQUID ML120L RGB V2,"{'min': 650, 'max': 1800, 'default': None}","{'min': 6.0, 'max': 27.0, 'default': None}",Black,120.0,"['USD', '53.10']"
Cooler Master,MASTERLIQUID ML240L RGB V2,"{'min': 650, 'max': 1800, 'default': None}","{'min': 6.0, 'max': 27.0, 'default': None}",Black,240.0,"['USD', '69.98']"
Cooler Master,ML120L TUF Gaming Alliance Edition RGB,"{'min': 650, 'max': 2000, 'default': None}","{'min': None, 'max': None, 'default': 15.0}",,120.0,"['USD', '0.00']"
Cooler Master,MasterAIR G200P,"{'min': 800, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 28.0, 'default': None}",Black / Silver,,"['USD', '34.99']"
Cooler Master,MasterAir G100M RGB,"{'min': 600, 'max': 2400, 'default': None}","{'min': None, 'max': None, 'default': 30.0}",Black / Multicolor,,"['USD', '39.99']"
Cooler Master,MasterAir MA410M,"{'min': 650, 'max': 1800, 'default': None}","{'min': 6.0, 'max': 31.0, 'default': None}",Black,,"['USD', '64.98']"
Cooler Master,MasterAir MA410M TUF Gaming Edition,"{'min': 600, 'max': 1800, 'default': None}","{'min': 6.0, 'max': 31.0, 'default': None}",Black / Yellow,,"['USD', '0.00']"
Cooler Master,MasterAir MA410P,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,,"['USD', '79.98']"
Cooler Master,MasterAir MA610P,"{'min': None, 'max': None, 'default': 1800}","{'min': None, 'max': None, 'default': 35.0}",Black,,"['USD', '83.87']"
Cooler Master,MasterAir MA620P,"{'min': 600, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 31.0}",Black / Silver,,"['USD', '0.00']"
Cooler Master,MasterAir MA620P TUF Gaming Edition,"{'min': 600, 'max': 1800, 'default': None}","{'min': 6.0, 'max': 31.0, 'default': None}",Black / Yellow,,"['USD', '166.87']"
Cooler Master,MasterAir Maker 8,"{'min': 600, 'max': 1800, 'default': None}","{'min': 8.0, 'max': 24.0, 'default': None}",,,"['USD', '129.99']"
Cooler Master,MasterAir Pro 3,"{'min': 650, 'max': 3000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,MasterAir Pro 4,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,MasterLiquid 120,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,120.0,"['USD', '69.98']"
Cooler Master,MasterLiquid 240,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,240.0,"['USD', '49.99']"
Cooler Master,MasterLiquid LC240E RGB,"{'min': 650, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 31.5}",Black,240.0,"['USD', '71.48']"
Cooler Master,MasterLiquid Lite 120,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,120.0,"['USD', '39.99']"
Cooler Master,MasterLiquid Lite 240,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,240.0,"['USD', '39.99']"
Cooler Master,MasterLiquid ML120L RGB,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,120.0,"['USD', '61.99']"
Cooler Master,MasterLiquid ML120R RGB,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,120.0,"['USD', '72.99']"
Cooler Master,MasterLiquid ML240 Mirror,"{'min': 650, 'max': 1800, 'default': None}","{'min': 8.0, 'max': 27.0, 'default': None}",Black,240.0,"['USD', '94.99']"
Cooler Master,MasterLiquid ML240 RGB (TR4 Edition),"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",Black,240.0,"['USD', '0.00']"
Cooler Master,MasterLiquid ML240L RGB,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,240.0,"['USD', '64.99']"
Cooler Master,MasterLiquid ML240P Mirage,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 27.0}",Black,240.0,"['USD', '129.99']"
Cooler Master,MasterLiquid ML240R RGB,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,240.0,"['USD', '88.99']"
Cooler Master,MasterLiquid ML240R RGB Phantom Gaming Edition,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",Black,240.0,"['USD', '0.00']"
Cooler Master,MasterLiquid ML280 Mirror,"{'min': 650, 'max': 1400, 'default': None}","{'min': 10.0, 'max': 27.0, 'default': None}",Black,280.0,"['USD', '104.99']"
Cooler Master,MasterLiquid ML360 Mirror,"{'min': 650, 'max': 1800, 'default': None}","{'min': 8.0, 'max': 27.0, 'default': None}",Black,360.0,"['USD', '119.99']"
Cooler Master,MasterLiquid ML360 RGB TR4 Edition,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",Black,360.0,"['USD', '0.00']"
Cooler Master,MasterLiquid ML360P Silver Edition ARGB,"{'min': 650, 'max': 1800, 'default': None}","{'min': 8.0, 'max': 30.0, 'default': None}",Silver / Black,360.0,"['USD', '174.99']"
Cooler Master,MasterLiquid ML360R RGB,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 34.0, 'default': None}",Black,360.0,"['USD', '139.99']"
Cooler Master,MasterLiquid Pro 120,"{'min': 500, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,120.0,"['USD', '0.00']"
Cooler Master,MasterLiquid Pro 140,"{'min': 650, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,140.0,"['USD', '0.00']"
Cooler Master,MasterLiquid Pro 240,"{'min': 500, 'max': 2000, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,240.0,"['USD', '0.00']"
Cooler Master,MasterLiquid Pro 280,"{'min': 650, 'max': 2200, 'default': None}","{'min': 6.0, 'max': 30.0, 'default': None}",,280.0,"['USD', '0.00']"
Cooler Master,Nepton 120XL,"{'min': None, 'max': None, 'default': 2400}","{'min': 6.5, 'max': 27.0, 'default': None}",,120.0,"['USD', '0.00']"
Cooler Master,Nepton 140XL,"{'min': None, 'max': None, 'default': 2000}","{'min': 21.0, 'max': 39.0, 'default': None}",,140.0,"['USD', '0.00']"
Cooler Master,Nepton 240M,"{'min': None, 'max': None, 'default': 2400}","{'min': 6.5, 'max': 27.0, 'default': None}",,240.0,"['USD', '0.00']"
Cooler Master,Nepton 280L,"{'min': None, 'max': None, 'default': 2000}","{'min': 21.0, 'max': 39.0, 'default': None}",,280.0,"['USD', '0.00']"
Cooler Master,RR-H101-22FK-RA,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 22.0}",,,"['USD', '0.00']"
Cooler Master,RR-H101-22FK-RI,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 22.0}",,,"['USD', '0.00']"
Cooler Master,RR-LEE-L911-GP,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 17.0}",,,"['USD', '11.37']"
Cooler Master,RR-T612-20PK-R1,"{'min': None, 'max': None, 'default': 2000}","{'min': 9.0, 'max': 36.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,RR-T812-24PK-R2,"{'min': 600, 'max': 2400, 'default': None}","{'min': 19.0, 'max': 40.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,RR-V6SV-22PR-R1,"{'min': 800, 'max': 2200, 'default': None}","{'min': 15.0, 'max': 38.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,S2N-PLMHS-07-GP,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
Cooler Master,Seidon 120M,"{'min': 600, 'max': 2400, 'default': None}","{'min': 19.0, 'max': 40.0, 'default': None}",,120.0,"['USD', '0.00']"
Cooler Master,Seidon 120V,"{'min': None, 'max': None, 'default': 2400}","{'min': 19.0, 'max': 40.0, 'default': None}",,120.0,"['USD', '0.00']"
Cooler Master,Seidon 120V VER.2,"{'min': 800, 'max': 2400, 'default': None}","{'min': 6.5, 'max': 27.0, 'default': None}",,120.0,"['USD', '0.00']"
Cooler Master,Seidon 120XL,"{'min': 600, 'max': 2400, 'default': None}","{'min': 19.0, 'max': 40.0, 'default': None}",,120.0,"['USD', '0.00']"
Cooler Master,Seidon 240M,"{'min': 600, 'max': 2400, 'default': None}","{'min': 19.0, 'max': 40.0, 'default': None}",,240.0,"['USD', '0.00']"
Cooler Master,Seidon 240P,"{'min': 800, 'max': 2400, 'default': None}","{'min': 12.0, 'max': 35.0, 'default': None}",,240.0,"['USD', '0.00']"
Cooler Master,Seidon 240V,"{'min': 800, 'max': 2400, 'default': None}","{'min': 12.0, 'max': 35.0, 'default': None}",,240.0,"['USD', '0.00']"
Cooler Master,TPC 812,"{'min': 600, 'max': 2400, 'default': None}","{'min': 19.0, 'max': 40.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,TPC 812XS,"{'min': 500, 'max': 1600, 'default': None}","{'min': 8.0, 'max': 30.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,V10 Hybrid TEC,"{'min': 800, 'max': 2400, 'default': None}","{'min': None, 'max': None, 'default': 17.0}",,,"['USD', '0.00']"
Cooler Master,V6 GT,"{'min': 800, 'max': 2200, 'default': None}","{'min': 15.0, 'max': 38.0, 'default': None}",,,"['USD', '59.99']"
Cooler Master,V8,"{'min': 800, 'max': 1800, 'default': None}","{'min': 17.0, 'max': 21.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,V8 GTS,"{'min': None, 'max': None, 'default': 1600}","{'min': None, 'max': None, 'default': 36.0}",,,"['USD', '109.99']"
Cooler Master,V8 Ver.2,"{'min': None, 'max': None, 'default': 1600}","{'min': None, 'max': None, 'default': 36.0}",,,"['USD', '0.00']"
Cooler Master,Vortex Plus,"{'min': 800, 'max': 2800, 'default': None}","{'min': 17.0, 'max': 35.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,Wraith Ripper,,"{'min': 0.0, 'max': 38.0, 'default': None}",Black,,"['USD', '94.99']"
Cooler Master,X6,"{'min': 600, 'max': 1900, 'default': None}","{'min': 8.0, 'max': 27.0, 'default': None}",,,"['USD', '0.00']"
Cooler Master,X6 Elite,"{'min': 600, 'max': 1800, 'default': None}","{'min': 9.0, 'max': 34.6, 'default': None}",,,"['USD', '0.00']"
Cooler Master,i71C RGB,"{'min': 650, 'max': 1800, 'default': None}",,Black,,"['USD', '17.98']"
Cooltek,LP53,"{'min': 1000, 'max': 2100, 'default': None}","{'min': 16.0, 'max': 27.1, 'default': None}",,,"['USD', '0.00']"
Corsair,A50,"{'min': 1600, 'max': 2000, 'default': None}","{'min': 26.0, 'max': 31.5, 'default': None}",,,"['USD', '189.95']"
Corsair,A500,"{'min': None, 'max': None, 'default': 2400}","{'min': None, 'max': None, 'default': 36.0}",Black / Silver,,"['USD', '78.73']"
Corsair,A70,"{'min': 1600, 'max': 2000, 'default': None}","{'min': 26.0, 'max': 31.5, 'default': None}",,,"['USD', '0.00']"
Corsair,H100,"{'min': 1300, 'max': 2500, 'default': None}","{'min': 22.0, 'max': 39.0, 'default': None}",,240.0,"['USD', '0.00']"
Corsair,H100i,"{'min': None, 'max': None, 'default': 2700}","{'min': None, 'max': None, 'default': 37.68}",,240.0,"['USD', '0.00']"
Corsair,H100i GTX,"{'min': None, 'max': None, 'default': 2435}","{'min': None, 'max': None, 'default': 37.7}",,240.0,"['USD', '0.00']"
Corsair,H100i PRO,"{'min': None, 'max': None, 'default': 2400}","{'min': None, 'max': None, 'default': 37.0}",Black,240.0,"['USD', '271.26']"
Corsair,H100i RGB PLATINUM,"{'min': None, 'max': None, 'default': 2400}","{'min': None, 'max': None, 'default': 37.0}",Black / Silver,240.0,"['USD', '0.00']"
Corsair,H100i RGB PLATINUM SE,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 36.0}",White,240.0,"['USD', '169.99']"
Corsair,H100i v2,"{'min': None, 'max': None, 'default': 2435}","{'min': None, 'max': None, 'default': 37.7}",,240.0,"['USD', '0.00']"
Corsair,H100x,"{'min': None, 'max': None, 'default': 1700}","{'min': None, 'max': None, 'default': 37.0}",Black,240.0,"['USD', '99.99']"
Corsair,H105,"{'min': 800, 'max': 2700, 'default': None}","{'min': None, 'max': None, 'default': 37.7}",,240.0,"['USD', '156.63']"
Corsair,H110,"{'min': None, 'max': None, 'default': 1500}","{'min': None, 'max': None, 'default': 35.0}",,280.0,"['USD', '0.00']"
Corsair,H110i,"{'min': None, 'max': None, 'default': 2100}","{'min': None, 'max': None, 'default': 43.0}",,280.0,"['USD', '0.00']"
Corsair,H110i GT,"{'min': None, 'max': None, 'default': 2100}","{'min': None, 'max': None, 'default': 43.0}",,280.0,"['USD', '0.00']"
Corsair,H110i GTX,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 40.0}",,280.0,"['USD', '0.00']"
Corsair,H115i,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 40.0}",,280.0,"['USD', '0.00']"
Corsair,H115i PRO,"{'min': None, 'max': None, 'default': 1200}","{'min': None, 'max': None, 'default': 20.4}",,280.0,"['USD', '191.69']"
Corsair,H115i RGB PLATINUM,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 37.0}",Black / Silver,280.0,"['USD', '119.99']"
Corsair,H150i PRO,"{'min': None, 'max': None, 'default': 1600}","{'min': None, 'max': None, 'default': 25.0}",,360.0,"['USD', '349.00']"
Corsair,H40,"{'min': None, 'max': None, 'default': 2000}",,,120.0,"['USD', '0.00']"
Corsair,H50,"{'min': None, 'max': None, 'default': 1700}","{'min': None, 'max': None, 'default': 30.32}",,120.0,"['USD', '0.00']"
Corsair,H55,"{'min': None, 'max': None, 'default': 1700}","{'min': None, 'max': None, 'default': 30.32}",,120.0,"['USD', '129.99']"
Corsair,H60,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 30.85}",,120.0,"['USD', '79.99']"
Corsair,H60 (2018),"{'min': None, 'max': None, 'default': 1700}","{'min': None, 'max': None, 'default': 28.3}",Black,120.0,"['USD', '49.99']"
Corsair,H70,"{'min': 1600, 'max': 2000, 'default': None}","{'min': 26.0, 'max': 31.5, 'default': None}",,120.0,"['USD', '252.93']"
Corsair,H70 Core,,,,120.0,"['USD', '0.00']"
Corsair,H75,"{'min': None, 'max': None, 'default': 2000}","{'min': None, 'max': None, 'default': 31.4}",,120.0,"['USD', '0.00']"
Corsair,H75 2018,"{'min': None, 'max': None, 'default': 1900}","{'min': None, 'max': None, 'default': 31.0}",Black,120.0,"['USD', '169.95']"
Corsair,H80,"{'min': 1300, 'max': 2500, 'default': None}","{'min': 22.0, 'max': 39.0, 'default': None}",,120.0,"['USD', '0.00']"
Corsair,H80i,"{'min': None, 'max': None, 'default': 2700}","{'min': None, 'max': None, 'default': 37.68}",,120.0,"['USD', '0.00']"
Corsair,H80i GT,"{'min': None, 'max': None, 'default': 2435}","{'min': None, 'max': None, 'default': 37.7}",,120.0,"['USD', '0.00']"
Corsair,H80i v2,"{'min': None, 'max': None, 'default': 2435}","{'min': None, 'max': None, 'default': 37.7}",,120.0,"['USD', '99.99']"
